2c7aee94936babf84b61b55420e503a0b2629ec1,41004839,0
2c7aee94936babf84b61b55420e503a0b2629ec1,41437150,0
2c7aee94936babf84b61b55420e503a0b2629ec1,41286638,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40799823,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40245563,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40792254,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40809954,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40740680,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40328937,0
2c7aee94936babf84b61b55420e503a0b2629ec1,40537738,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,41338883,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,40337788,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,39688314,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,40329120,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,40441791,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,39377097,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,39376181,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,40368061,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,39220175,0
84c33c0384aa4604ff7956f2fae6f83ea60ba96b,40078389,0
a7304ea4a7daede9789a8fe422b714e372737120,40861041,0
a7304ea4a7daede9789a8fe422b714e372737120,39988423,0
a7304ea4a7daede9789a8fe422b714e372737120,40200153,0
a7304ea4a7daede9789a8fe422b714e372737120,39744222,0
a7304ea4a7daede9789a8fe422b714e372737120,40013142,0
a7304ea4a7daede9789a8fe422b714e372737120,40384845,0
a7304ea4a7daede9789a8fe422b714e372737120,39398580,0
a7304ea4a7daede9789a8fe422b714e372737120,39958271,0
a7304ea4a7daede9789a8fe422b714e372737120,40542011,0
a7304ea4a7daede9789a8fe422b714e372737120,40369709,0
1780bba74075da5e7764615bd323e95e19057dee,40242512,0
1780bba74075da5e7764615bd323e95e19057dee,40299823,0
1780bba74075da5e7764615bd323e95e19057dee,40628191,0
1780bba74075da5e7764615bd323e95e19057dee,39558798,0
1780bba74075da5e7764615bd323e95e19057dee,40297138,0
1780bba74075da5e7764615bd323e95e19057dee,40629901,0
1780bba74075da5e7764615bd323e95e19057dee,39571187,0
1780bba74075da5e7764615bd323e95e19057dee,39453085,0
1780bba74075da5e7764615bd323e95e19057dee,40243549,0
1780bba74075da5e7764615bd323e95e19057dee,39829976,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40153340,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40068868,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40101948,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40800616,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,39409018,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40123310,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40756854,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,39840779,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40663165,0
7d73ff7a9d8eab6270f0b1ff7d10c0aa6f5ba53f,40395038,0
999ce263718a52ba74245c3e2a416ab11494d1b1,40904925,0
999ce263718a52ba74245c3e2a416ab11494d1b1,39581869,0
999ce263718a52ba74245c3e2a416ab11494d1b1,40290852,0
999ce263718a52ba74245c3e2a416ab11494d1b1,39326072,0
999ce263718a52ba74245c3e2a416ab11494d1b1,40098653,0
999ce263718a52ba74245c3e2a416ab11494d1b1,40073628,0
999ce263718a52ba74245c3e2a416ab11494d1b1,39952474,0
999ce263718a52ba74245c3e2a416ab11494d1b1,39467550,0
999ce263718a52ba74245c3e2a416ab11494d1b1,40222370,0
999ce263718a52ba74245c3e2a416ab11494d1b1,39808064,0
