183ac743cd13a836aaaaf5bb71df7f26716879dd,60.36
183ac743cd13a836aaaaf5bb71df7f26716879dd,58.11
183ac743cd13a836aaaaf5bb71df7f26716879dd,58.70
183ac743cd13a836aaaaf5bb71df7f26716879dd,57.59
183ac743cd13a836aaaaf5bb71df7f26716879dd,57.87
183ac743cd13a836aaaaf5bb71df7f26716879dd,56.88
183ac743cd13a836aaaaf5bb71df7f26716879dd,59.61
183ac743cd13a836aaaaf5bb71df7f26716879dd,55.20
183ac743cd13a836aaaaf5bb71df7f26716879dd,57.29
183ac743cd13a836aaaaf5bb71df7f26716879dd,56.48
183ac743cd13a836aaaaf5bb71df7f26716879dd,58.25
183ac743cd13a836aaaaf5bb71df7f26716879dd,59.13
183ac743cd13a836aaaaf5bb71df7f26716879dd,54.65
183ac743cd13a836aaaaf5bb71df7f26716879dd,55.83
183ac743cd13a836aaaaf5bb71df7f26716879dd,56.06
b7534f5cd318d5d99a653f1f43b4f98199fe6751,92.53
b7534f5cd318d5d99a653f1f43b4f98199fe6751,91.41
b7534f5cd318d5d99a653f1f43b4f98199fe6751,90.90
b7534f5cd318d5d99a653f1f43b4f98199fe6751,92.74
b7534f5cd318d5d99a653f1f43b4f98199fe6751,92.27
b7534f5cd318d5d99a653f1f43b4f98199fe6751,87.48
b7534f5cd318d5d99a653f1f43b4f98199fe6751,86.29
b7534f5cd318d5d99a653f1f43b4f98199fe6751,87.31
b7534f5cd318d5d99a653f1f43b4f98199fe6751,86.10
b7534f5cd318d5d99a653f1f43b4f98199fe6751,88.21
b7534f5cd318d5d99a653f1f43b4f98199fe6751,88.01
b7534f5cd318d5d99a653f1f43b4f98199fe6751,87.53
b7534f5cd318d5d99a653f1f43b4f98199fe6751,90.18
b7534f5cd318d5d99a653f1f43b4f98199fe6751,87.38
b7534f5cd318d5d99a653f1f43b4f98199fe6751,90.19
087350028f79452cdc9727d96dfc00a3721293ba,89.96
087350028f79452cdc9727d96dfc00a3721293ba,91.96
087350028f79452cdc9727d96dfc00a3721293ba,86.88
087350028f79452cdc9727d96dfc00a3721293ba,91.43
087350028f79452cdc9727d96dfc00a3721293ba,91.64
087350028f79452cdc9727d96dfc00a3721293ba,91.15
087350028f79452cdc9727d96dfc00a3721293ba,89.72
087350028f79452cdc9727d96dfc00a3721293ba,88.02
087350028f79452cdc9727d96dfc00a3721293ba,89.36
087350028f79452cdc9727d96dfc00a3721293ba,90.64
087350028f79452cdc9727d96dfc00a3721293ba,88.35
087350028f79452cdc9727d96dfc00a3721293ba,86.83
087350028f79452cdc9727d96dfc00a3721293ba,89.06
087350028f79452cdc9727d96dfc00a3721293ba,86.02
087350028f79452cdc9727d96dfc00a3721293ba,86.76
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,60.98
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,56.68
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,57.29
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,59.08
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,59.85
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,57.05
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,58.75
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,55.21
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,58.93
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,59.26
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,57.04
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,56.33
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,56.45
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,61.22
7ae5a022baedf0545bd1cf8adfc1ccb10c116c57,58.92
e52a2115dd04559a85246f93fd978a3208a134d9,90.75
e52a2115dd04559a85246f93fd978a3208a134d9,94.16
e52a2115dd04559a85246f93fd978a3208a134d9,88.10
e52a2115dd04559a85246f93fd978a3208a134d9,89.59
e52a2115dd04559a85246f93fd978a3208a134d9,88.27
e52a2115dd04559a85246f93fd978a3208a134d9,91.22
e52a2115dd04559a85246f93fd978a3208a134d9,87.61
e52a2115dd04559a85246f93fd978a3208a134d9,88.67
e52a2115dd04559a85246f93fd978a3208a134d9,91.80
e52a2115dd04559a85246f93fd978a3208a134d9,89.94
e52a2115dd04559a85246f93fd978a3208a134d9,88.93
e52a2115dd04559a85246f93fd978a3208a134d9,89.47
e52a2115dd04559a85246f93fd978a3208a134d9,89.20
e52a2115dd04559a85246f93fd978a3208a134d9,90.38
e52a2115dd04559a85246f93fd978a3208a134d9,90.47
4b16c0c853448e82198ef61c3820a0aa15777261,89.30
4b16c0c853448e82198ef61c3820a0aa15777261,91.85
4b16c0c853448e82198ef61c3820a0aa15777261,93.05
4b16c0c853448e82198ef61c3820a0aa15777261,92.91
4b16c0c853448e82198ef61c3820a0aa15777261,91.19
4b16c0c853448e82198ef61c3820a0aa15777261,90.47
4b16c0c853448e82198ef61c3820a0aa15777261,89.88
4b16c0c853448e82198ef61c3820a0aa15777261,86.58
4b16c0c853448e82198ef61c3820a0aa15777261,90.12
4b16c0c853448e82198ef61c3820a0aa15777261,90.19
4b16c0c853448e82198ef61c3820a0aa15777261,90.22
4b16c0c853448e82198ef61c3820a0aa15777261,89.59
4b16c0c853448e82198ef61c3820a0aa15777261,88.81
4b16c0c853448e82198ef61c3820a0aa15777261,87.65
4b16c0c853448e82198ef61c3820a0aa15777261,85.13
b3878b02279ce79595344d72b37f4661b05767be,91.79
b3878b02279ce79595344d72b37f4661b05767be,88.81
b3878b02279ce79595344d72b37f4661b05767be,88.75
b3878b02279ce79595344d72b37f4661b05767be,90.95
b3878b02279ce79595344d72b37f4661b05767be,90.73
b3878b02279ce79595344d72b37f4661b05767be,87.97
b3878b02279ce79595344d72b37f4661b05767be,89.35
b3878b02279ce79595344d72b37f4661b05767be,88.95
b3878b02279ce79595344d72b37f4661b05767be,87.26
b3878b02279ce79595344d72b37f4661b05767be,88.82
b3878b02279ce79595344d72b37f4661b05767be,87.95
b3878b02279ce79595344d72b37f4661b05767be,89.16
b3878b02279ce79595344d72b37f4661b05767be,90.93
b3878b02279ce79595344d72b37f4661b05767be,86.69
b3878b02279ce79595344d72b37f4661b05767be,88.59
463e2b74f9031687d2b10d2f06c5f1561d848a4f,93.33
463e2b74f9031687d2b10d2f06c5f1561d848a4f,95.05
463e2b74f9031687d2b10d2f06c5f1561d848a4f,91.60
463e2b74f9031687d2b10d2f06c5f1561d848a4f,87.55
463e2b74f9031687d2b10d2f06c5f1561d848a4f,87.05
463e2b74f9031687d2b10d2f06c5f1561d848a4f,90.09
463e2b74f9031687d2b10d2f06c5f1561d848a4f,91.38
463e2b74f9031687d2b10d2f06c5f1561d848a4f,91.18
463e2b74f9031687d2b10d2f06c5f1561d848a4f,87.43
463e2b74f9031687d2b10d2f06c5f1561d848a4f,86.57
463e2b74f9031687d2b10d2f06c5f1561d848a4f,90.19
463e2b74f9031687d2b10d2f06c5f1561d848a4f,88.80
463e2b74f9031687d2b10d2f06c5f1561d848a4f,87.71
463e2b74f9031687d2b10d2f06c5f1561d848a4f,89.44
463e2b74f9031687d2b10d2f06c5f1561d848a4f,88.71
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,88.75
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,91.29
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,88.17
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,91.54
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,91.60
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,89.03
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,87.66
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,91.18
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,90.21
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,89.38
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,90.28
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,89.00
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,91.85
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,87.66
ac9b6e92dfc232eda4f6dbefcea75ec690ce4c1e,89.29
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,92.75
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,90.92
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,93.32
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,90.05
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,88.69
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,89.27
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,89.47
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,90.50
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,90.73
04dc0f75806837ba71d8dcb5528b0e27ebb3462f,90.96
