e536b75ab58d0500552c6d80f09f6463d70a91d8,90.65
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.11
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.21
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.97
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.13
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.17
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.94
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.93
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.56
e536b75ab58d0500552c6d80f09f6463d70a91d8,89.87
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.32
e536b75ab58d0500552c6d80f09f6463d70a91d8,89.98
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.15
e536b75ab58d0500552c6d80f09f6463d70a91d8,90.27
e536b75ab58d0500552c6d80f09f6463d70a91d8,91.13
90aa799ade87c8bf1764a4cba5f35503f06f51a1,91.82
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.52
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.13
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.97
90aa799ade87c8bf1764a4cba5f35503f06f51a1,91.65
90aa799ade87c8bf1764a4cba5f35503f06f51a1,91.07
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.83
90aa799ade87c8bf1764a4cba5f35503f06f51a1,91.48
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.96
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.42
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.60
90aa799ade87c8bf1764a4cba5f35503f06f51a1,90.45
90aa799ade87c8bf1764a4cba5f35503f06f51a1,92.06
90aa799ade87c8bf1764a4cba5f35503f06f51a1,91.53
90aa799ade87c8bf1764a4cba5f35503f06f51a1,92.08
d0a14c3ee805f476210426ceab86c1f925281a3f,91.96
d0a14c3ee805f476210426ceab86c1f925281a3f,91.03
d0a14c3ee805f476210426ceab86c1f925281a3f,90.96
d0a14c3ee805f476210426ceab86c1f925281a3f,90.69
d0a14c3ee805f476210426ceab86c1f925281a3f,91.17
d0a14c3ee805f476210426ceab86c1f925281a3f,91.25
d0a14c3ee805f476210426ceab86c1f925281a3f,91.31
d0a14c3ee805f476210426ceab86c1f925281a3f,90.51
d0a14c3ee805f476210426ceab86c1f925281a3f,90.97
d0a14c3ee805f476210426ceab86c1f925281a3f,90.60
d0a14c3ee805f476210426ceab86c1f925281a3f,90.92
d0a14c3ee805f476210426ceab86c1f925281a3f,92.05
d0a14c3ee805f476210426ceab86c1f925281a3f,91.12
d0a14c3ee805f476210426ceab86c1f925281a3f,90.77
d0a14c3ee805f476210426ceab86c1f925281a3f,91.85
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.11
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.32
95dc8e345eebb3d370836f38dddac3ad51e5196c,92.14
95dc8e345eebb3d370836f38dddac3ad51e5196c,90.54
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.83
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.36
95dc8e345eebb3d370836f38dddac3ad51e5196c,90.86
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.13
95dc8e345eebb3d370836f38dddac3ad51e5196c,90.24
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.75
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.19
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.98
95dc8e345eebb3d370836f38dddac3ad51e5196c,90.70
95dc8e345eebb3d370836f38dddac3ad51e5196c,91.04
95dc8e345eebb3d370836f38dddac3ad51e5196c,90.67
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.72
cee6945575cb6b17de1220694ba7c74e0f1daa14,102.12
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.58
cee6945575cb6b17de1220694ba7c74e0f1daa14,99.88
cee6945575cb6b17de1220694ba7c74e0f1daa14,101.42
cee6945575cb6b17de1220694ba7c74e0f1daa14,101.30
cee6945575cb6b17de1220694ba7c74e0f1daa14,102.06
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.16
cee6945575cb6b17de1220694ba7c74e0f1daa14,102.20
cee6945575cb6b17de1220694ba7c74e0f1daa14,101.82
cee6945575cb6b17de1220694ba7c74e0f1daa14,101.04
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.80
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.50
cee6945575cb6b17de1220694ba7c74e0f1daa14,100.39
cee6945575cb6b17de1220694ba7c74e0f1daa14,101.27
afe1d15f2cfaa656030ac7b7057af743cde69249,101.86
afe1d15f2cfaa656030ac7b7057af743cde69249,100.63
afe1d15f2cfaa656030ac7b7057af743cde69249,100.65
afe1d15f2cfaa656030ac7b7057af743cde69249,101.99
afe1d15f2cfaa656030ac7b7057af743cde69249,100.78
afe1d15f2cfaa656030ac7b7057af743cde69249,101.63
afe1d15f2cfaa656030ac7b7057af743cde69249,101.17
afe1d15f2cfaa656030ac7b7057af743cde69249,100.94
afe1d15f2cfaa656030ac7b7057af743cde69249,101.72
afe1d15f2cfaa656030ac7b7057af743cde69249,101.40
afe1d15f2cfaa656030ac7b7057af743cde69249,101.52
afe1d15f2cfaa656030ac7b7057af743cde69249,101.55
afe1d15f2cfaa656030ac7b7057af743cde69249,100.72
afe1d15f2cfaa656030ac7b7057af743cde69249,101.04
afe1d15f2cfaa656030ac7b7057af743cde69249,100.87
d4072ce83215cd6748dbd0bd9d82dea7469be13b,101.97
d4072ce83215cd6748dbd0bd9d82dea7469be13b,101.10
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.59
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.74
d4072ce83215cd6748dbd0bd9d82dea7469be13b,101.62
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.99
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.90
d4072ce83215cd6748dbd0bd9d82dea7469be13b,101.05
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.85
d4072ce83215cd6748dbd0bd9d82dea7469be13b,100.58
