1c3eecd821a945470f037794f8d0deed4248b5d6,79024517,2
be68ca94ad6b0aba0d1a5f8ce223e4dcc8b2431f,78526410,2
be68ca94ad6b0aba0d1a5f8ce223e4dcc8b2431f,79043743,2
be68ca94ad6b0aba0d1a5f8ce223e4dcc8b2431f,79105449,2
7162c960e71ddf0b45b5264b8de2a8151f679c27,78671796,2
7162c960e71ddf0b45b5264b8de2a8151f679c27,78592878,2
7162c960e71ddf0b45b5264b8de2a8151f679c27,78808087,2
40fb226cc273a8a70a5e3aee1d9b54f7bb9e2a02,78794415,2
40fb226cc273a8a70a5e3aee1d9b54f7bb9e2a02,79392009,2
40fb226cc273a8a70a5e3aee1d9b54f7bb9e2a02,78996258,2
8275768bf7bd781308466042dc6914c8a2ce84ec,78843975,2
8275768bf7bd781308466042dc6914c8a2ce84ec,77379868,2
8275768bf7bd781308466042dc6914c8a2ce84ec,79236003,2
656f0f2dfea09e67d423b73b1d41dad8af377a4c,78666668,2
656f0f2dfea09e67d423b73b1d41dad8af377a4c,77485398,2
656f0f2dfea09e67d423b73b1d41dad8af377a4c,76816149,2
e2f219952297691503d685f2b8fc50283592f3f7,77043077,2
e2f219952297691503d685f2b8fc50283592f3f7,79061871,2
e2f219952297691503d685f2b8fc50283592f3f7,77685531,2
1b9ac22e83849757d79a3ecade5a41c6b3c0b27d,78229475,2
1b9ac22e83849757d79a3ecade5a41c6b3c0b27d,78941326,2
1b9ac22e83849757d79a3ecade5a41c6b3c0b27d,79303691,2
39b53dd8936bd948097ad8024f6c9f5b0a6413a7,78962261,2
39b53dd8936bd948097ad8024f6c9f5b0a6413a7,79162945,2
39b53dd8936bd948097ad8024f6c9f5b0a6413a7,78461469,2
319687f38794c26fc0a30222fbb11aea246cb2a4,79222575,2
319687f38794c26fc0a30222fbb11aea246cb2a4,79015056,2
319687f38794c26fc0a30222fbb11aea246cb2a4,78849591,2
7f4add8ddbab053958f37b4a7a2f27ffc5d20096,79147747,2
7f4add8ddbab053958f37b4a7a2f27ffc5d20096,79489482,2
7f4add8ddbab053958f37b4a7a2f27ffc5d20096,78465497,2
bebecdf0480d93e9c49f22b6d301e2516d0cee46,78368390,2
bebecdf0480d93e9c49f22b6d301e2516d0cee46,77315415,2
bebecdf0480d93e9c49f22b6d301e2516d0cee46,78392927,2
f57c0af5f2b8de922e4d32764c5fdc1f4e2f6f2a,78184126,2
f57c0af5f2b8de922e4d32764c5fdc1f4e2f6f2a,79054363,2
f57c0af5f2b8de922e4d32764c5fdc1f4e2f6f2a,79495890,2
23b57e9f7f96899396995df8b5b914a0ce468e49,78719342,2
23b57e9f7f96899396995df8b5b914a0ce468e49,79487040,2
23b57e9f7f96899396995df8b5b914a0ce468e49,79267253,2
17a1388300d9b69ee610a1af6260ff856165faaa,78184370,2
17a1388300d9b69ee610a1af6260ff856165faaa,76489001,2
17a1388300d9b69ee610a1af6260ff856165faaa,78635480,2
bbac628a1b01261766459c6556e36d2443a42534,79089153,2
bbac628a1b01261766459c6556e36d2443a42534,76767503,2
bbac628a1b01261766459c6556e36d2443a42534,78940410,2
6e7d4bcc2d750a4c60582f08a85527a4ab86ae27,79124920,2
6e7d4bcc2d750a4c60582f08a85527a4ab86ae27,78483320,2
6e7d4bcc2d750a4c60582f08a85527a4ab86ae27,78589703,2
d7159e4662000457b74272ec448897ad21826061,76772753,2
d7159e4662000457b74272ec448897ad21826061,79184001,2
d7159e4662000457b74272ec448897ad21826061,79053447,2
a181cf699743c2d3e7eefb2c99fc432d33437511,78957867,2
a181cf699743c2d3e7eefb2c99fc432d33437511,78905743,2
a181cf699743c2d3e7eefb2c99fc432d33437511,79120403,2
1a96bc4c2c74c43a421f0c9ea828066a8a1c4bc1,78913860,2
1a96bc4c2c74c43a421f0c9ea828066a8a1c4bc1,79783609,2
1a96bc4c2c74c43a421f0c9ea828066a8a1c4bc1,78710859,2
23e1fb472a165917e623aede9052ab23f03d1ac3,79215679,2
23e1fb472a165917e623aede9052ab23f03d1ac3,79607035,2
23e1fb472a165917e623aede9052ab23f03d1ac3,78904644,2
b8508a5b4d5cf1a90e0431685cd2a52b1cf572b0,79330058,2
b8508a5b4d5cf1a90e0431685cd2a52b1cf572b0,80005288,2
b8508a5b4d5cf1a90e0431685cd2a52b1cf572b0,79194621,2
f8577d1c9b98419f4cb6050a442b6b17d443caf2,78903790,2
f8577d1c9b98419f4cb6050a442b6b17d443caf2,79298931,2
f8577d1c9b98419f4cb6050a442b6b17d443caf2,77959701,2
ecd6564251144e997ba1e32a059ad242bfc6c897,77633773,2
ecd6564251144e997ba1e32a059ad242bfc6c897,79046062,2
ecd6564251144e997ba1e32a059ad242bfc6c897,76692064,2
f6fa1ae673b463b8225e7ea23073fa0fcce345ad,79397685,2
f6fa1ae673b463b8225e7ea23073fa0fcce345ad,79366557,2
f6fa1ae673b463b8225e7ea23073fa0fcce345ad,79425517,2
affea09692b1bb1372eb0b34e7eadbf16e5eb562,79029522,2
affea09692b1bb1372eb0b34e7eadbf16e5eb562,79222453,2
affea09692b1bb1372eb0b34e7eadbf16e5eb562,78940227,2
e20e00018a78923b01a98a094ed0167799a4eda1,77936446,2
e20e00018a78923b01a98a094ed0167799a4eda1,79163615,2
e20e00018a78923b01a98a094ed0167799a4eda1,79717875,2
d9476c1e529bc0c51eb40910d9c30c074871fbc3,76962510,2
d9476c1e529bc0c51eb40910d9c30c074871fbc3,77162766,2
d9476c1e529bc0c51eb40910d9c30c074871fbc3,78539533,2
8735974d1267dfa6134fe56fc3c828101da75d2f,78255537,2
8735974d1267dfa6134fe56fc3c828101da75d2f,79155926,2
8735974d1267dfa6134fe56fc3c828101da75d2f,79008160,2
ef3e6bebe4ce116669af9401dd52a415a3b0dc4b,78476727,2
ef3e6bebe4ce116669af9401dd52a415a3b0dc4b,79067546,2
ef3e6bebe4ce116669af9401dd52a415a3b0dc4b,79149455,2
f8cbe7b6a6515250f1ebb50447692a8f310c92d3,79442606,2
f8cbe7b6a6515250f1ebb50447692a8f310c92d3,77438645,2
f8cbe7b6a6515250f1ebb50447692a8f310c92d3,78476850,2
6294e4846dcfb484034e80b08d9fc4d605855e2e,78980755,2
6294e4846dcfb484034e80b08d9fc4d605855e2e,79156779,2
6294e4846dcfb484034e80b08d9fc4d605855e2e,79274577,2
1b63b3387153befc64a1431d68a9ccf8ccb2fbf7,79059002,2
1b63b3387153befc64a1431d68a9ccf8ccb2fbf7,79266826,2
1b63b3387153befc64a1431d68a9ccf8ccb2fbf7,78109175,2
de837aa80bb4b27730b352251136a3522f43e563,79632060,2
de837aa80bb4b27730b352251136a3522f43e563,79040813,2
de837aa80bb4b27730b352251136a3522f43e563,79717325,2
d739df9ec31a9cfc13d410202e6ffc3691cead02,79216716,2
d739df9ec31a9cfc13d410202e6ffc3691cead02,77901107,2
d739df9ec31a9cfc13d410202e6ffc3691cead02,77365342,2
58f46e7f0bf8817b6c2d15126160386285e56e0d,79655924,2
58f46e7f0bf8817b6c2d15126160386285e56e0d,79048016,2
58f46e7f0bf8817b6c2d15126160386285e56e0d,78966229,2
9e38208951ad3480d36664d20e00ad5fdcf09614,79855814,2
9e38208951ad3480d36664d20e00ad5fdcf09614,79762247,2
9e38208951ad3480d36664d20e00ad5fdcf09614,79629496,2
dba53e1b5b411fb7bc0d5afb937b4ba005b03f9a,79680521,2
dba53e1b5b411fb7bc0d5afb937b4ba005b03f9a,79111370,2
dba53e1b5b411fb7bc0d5afb937b4ba005b03f9a,79195109,2
f7a681b3624fe95bd9b8bcb390f3259481a18532,79504252,2
f7a681b3624fe95bd9b8bcb390f3259481a18532,79921366,2
f7a681b3624fe95bd9b8bcb390f3259481a18532,79087627,2
25067e845cedbfb71affbbab22fc722211d6363e,80094582,2
25067e845cedbfb71affbbab22fc722211d6363e,79551676,2
25067e845cedbfb71affbbab22fc722211d6363e,79343547,2
bfa3e9086719b594bb738a542ef2bc7956afaf37,80420937,2
bfa3e9086719b594bb738a542ef2bc7956afaf37,79628153,2
bfa3e9086719b594bb738a542ef2bc7956afaf37,79665324,2
f385a6b25313c1d018f58523654c6b2313a72911,78966838,2
f385a6b25313c1d018f58523654c6b2313a72911,79158610,2
f385a6b25313c1d018f58523654c6b2313a72911,79645243,2
