c296bdc0d7ef8d16700539c3be8675b50dadfc84,125.40
c296bdc0d7ef8d16700539c3be8675b50dadfc84,128.08
c296bdc0d7ef8d16700539c3be8675b50dadfc84,128.85
c296bdc0d7ef8d16700539c3be8675b50dadfc84,127.87
c296bdc0d7ef8d16700539c3be8675b50dadfc84,127.96
c296bdc0d7ef8d16700539c3be8675b50dadfc84,128.29
c296bdc0d7ef8d16700539c3be8675b50dadfc84,127.61
c296bdc0d7ef8d16700539c3be8675b50dadfc84,128.39
c296bdc0d7ef8d16700539c3be8675b50dadfc84,126.17
c296bdc0d7ef8d16700539c3be8675b50dadfc84,126.81
c296bdc0d7ef8d16700539c3be8675b50dadfc84,125.18
c296bdc0d7ef8d16700539c3be8675b50dadfc84,125.87
c296bdc0d7ef8d16700539c3be8675b50dadfc84,127.95
c296bdc0d7ef8d16700539c3be8675b50dadfc84,126.32
c296bdc0d7ef8d16700539c3be8675b50dadfc84,125.14
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,127.85
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,128.31
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,128.74
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,126.59
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,128.11
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,126.15
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,126.16
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,125.90
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,126.70
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,124.44
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,125.80
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,124.83
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,127.81
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,126.17
28b17252827d4bba9e4e8f4d2d21c6f43f7222a6,124.47
33bd349f50f9535e3d63f90c38259115e99082c9,126.01
33bd349f50f9535e3d63f90c38259115e99082c9,126.37
33bd349f50f9535e3d63f90c38259115e99082c9,127.04
33bd349f50f9535e3d63f90c38259115e99082c9,127.04
33bd349f50f9535e3d63f90c38259115e99082c9,126.84
33bd349f50f9535e3d63f90c38259115e99082c9,127.55
33bd349f50f9535e3d63f90c38259115e99082c9,126.79
